VWAP at time: 11:00
Symbol  VWAP
MSUS   22.8700
SRLN   45.8844
VIDI   24.5000
HCXZ   24.2420
GMO   0.2288
PLND   17.1400
BOUT   18.8781
FMN   13.0600
FLAG   39.4000
CII   15.1054
TZACU   10.1100
UBP   16.9746
ZMLP   13.5800
SOR   34.7302
DCP-C   23.7235
BWG   11.0400
YYY   17.2375
TCBIP   25.2000
BAC-C   26.3413
ISF   25.6700
ALL-B   25.1500
VER-F   25.1852
BHR-B   18.0050
MH-A   6.5500
UNMA   25.0011
HTD   22.5800
TKKSR   0.2600
TKKSW   0.1613
EVM   10.2700
BSD   12.6200
TGP-A   24.8728
JHB   9.6883
FTSD   94.5300
ALO   0.8075
JPGB   48.5000
TYNS   28.2300
PTNQ   32.7300
ASFI   4.2550
FDRR   30.2450
PEO   16.0852
BOSS   18.1300
PBI-B   24.2400
LVHB   31.1900
SMMV   30.8000
FRN   12.8300
DDG   24.8500
PUTW   26.0000
EUSA   54.2481
GAMR   41.9394
QEFA   59.5400
RHS   120.7686
SPVM   26.6200
CLRG   23.3123
MIY   12.8203
MHNC   17.7568
CUBI-E   25.8300
HDGE   7.5900
NAZ   12.1407
SLTB   25.3445
GNL-A   24.5300
KLDW   31.1000
UWN   2.4700
UQM   1.6496
MFINL   25.6000
FXS   102.8700
PSB-W   22.0000
EQRR   41.8000
VCF   13.8000
BKK   14.9300
CLNY-G   21.7500
PAK   9.0100
BFRA   13.3300
CDR-B   24.4563
HE-U   26.4000
BXP-B   24.7842
ESGV   45.9161
TRTY   24.0000
DBEZ   28.2400
JPM-H   25.9900
STAG-C   25.6400
JPM-E   25.6363
USB-P   25.1165
DUKB   24.9200
FXO   29.7375
TIPZ   56.1887
TLH   132.8922
IDEV   51.9611
HTY   6.8710
TAT   1.2700
SAMA   9.6700
BPOPN   25.7100
HEWU   22.1800
CLIX   47.1600
ALGRU   10.3800
NNY   9.4100
ADILW   0.7499
LN   36.2445
NMI   10.5494
JHAA   10.2543
ENTX   4.0542
HAFC   22.3310
TWLVW   0.2290
ITM   47.6300
AC   41.2941
MYI   12.2792
WFC-W   25.3500
GRFS   18.6097
BTT   21.6977
JMU   0.8051
FXD   39.9899
NS-B   20.3000
ISMD   25.4349
DES   26.9303
INFU   3.7323
UAA   20.9432
CBL-E   12.9853
CWB   49.6287
EVI   36.0837
HPI   20.7900
HBANN   25.4100
PDN   29.2900
ATKR   22.1225
ARYAU   10.4800
GYB   20.8625
UDN   21.0300
USRT   49.7309
FTXG   18.8734
GBAB   22.4369
RWL   49.7900
SMTS   1.8400
MUH   13.6500
BKJ   13.3600
EDEN   59.0500
OCUL   3.7567
ZOM   0.9108
USAC   14.9226
GMFL   25.8300
DOL   44.8900
DOO   39.9000
MTDR   19.2481
INS   21.0069
AXS-D   23.4000
ESGRP   25.1564
AFSI-A   8.0013
CHRA   7.3018
QVAL   28.3400
EIV   11.7167
IHG   58.5311
WFC-T   25.7900
ICLN   9.2795
CVCY   19.7554
BANFP   26.4488
OUSA   31.0700
EWK   17.4800
ONCE   43.4599
PHI   24.9237
PFXF   18.7913
AVGR   0.3238
ROUS   29.8900
GLPI   36.7642
OSN   1.8500
ATMP   19.9570
CATC   75.5294
GLOP-C   22.6788
BAC-K   25.4500
PLYA   7.8674
BHK   12.8900
MUFG   5.3170
EQC-D   25.6500
IEIH   24.7300
BSGM   4.3019
IPG   22.6315
NEE-I   23.7100
IYC   193.2254
NGHCP   21.2776
BCRH   6.4385
PS   28.3482
DTW   23.8748
JLS   22.6175
LLL   196.3376
BRG-A   25.3400
WFC-P   23.4400
FTACW   0.7998
EXFO   3.2900
EGY   1.8564
WES   49.5598
STZ.B   169.4800
AVCO   5.5177
IRBO   22.3865
LPG   5.4536
ETON   6.1997
BWX   27.8294
HSBC-A   25.7850
CMU   4.5404
RILYI   24.9400
VKQ   11.7775
PFD   12.9255
PEI-D   18.0425
GLV   10.7047
MPVD   1.1700
ANIP   53.2658
PGF   18.0506
WPP   57.8041
MFDX   23.7150
SBI   8.6002
XPP   65.3008
HYXU   49.0600
MFT   13.0960
EDN   28.4354
NS-C   23.4600
CLNY-I   20.3400
ISG   25.5448
MSFT   104.7795
ALLY-A   26.0925
PEBK   25.6357
AUSE   51.3500
DDD   12.0655
BBT-G   23.9500
BBT-D   25.5767
SZNE   25.2300
NRCG+   0.9977
NTNX   49.8623
BAC-E   21.3350
PSB-Y   21.8569
UGP   15.1538
UZA   24.4929
TMCXW   0.4100
NETS   2.4000
FCT   11.7668
PHIOW   0.0250
JASNW   0.0080
WHLRW   0.0100
LFACW   0.3500
ESXB   7.3914
BRACW   0.2400
AMBCW   9.2500
TDW+   0.5800
OXBRW   0.0121
EFC   16.3387
PGHY   23.0713
BFZ   12.3900
CCBG   23.5046
RJI   5.2340
LXFR   19.8694
COMG   21.2000
ALFA   45.2950
DHDG   21.9600
BSJP   23.4800
SMIN   35.7474
BRACR   0.3225
PML   13.4917
USDP   11.2600
SMDD   10.1500
WCG   274.9934
JPUS   69.3164
HA   29.9320
IMTE   6.3220
USOD   7.1140
VNLA   49.3412
TFI   48.2788
BSCP   19.9883
JPGE   57.7400
SPXL   38.5806
EARN   11.5423
PJH   25.0250
ORG   26.2076
SF-A   25.4913
OHAI   1.1600
NTX   12.7530
C-L*   25.4100
BBF   12.7800
SAL   39.2074
MVF   8.7400
PSA-E   22.1700
MQT   11.8529
JCAP-B   23.5000
APO-A   24.5600
HYB   8.1604
MER-K   25.7840
HSON   1.4300
CAAP   6.9992
SGG   43.5500
LEO   7.6325
ITEQ   34.1450
SFIX   23.2415
GOAT   25.8500
FAN   12.5633
THQ   17.3324
SRT   6.8287
TSRI   5.5800
TAC   5.3356
PFFL   23.5978
JPN   26.1301
NUE   59.8424
MNI   6.1007
SLVP   8.7646
DMAC   3.8438
MHE   11.8900
ETP-D   24.6187
DTLA-   21.0000
ETW   9.6950
VIVO   16.0398
GIS   43.7680
ROBO   35.7119
AGRO   7.1963
SLMBP   65.3102
AGGY   48.6187
RVLT   0.6416
WRB-D   24.4950
PFO   11.2200
INPX   2.1919
HTGM   2.1174
INT   24.4976
BDC-B   72.2112
MTUM   104.6336
ACWF   28.0300
FLY   11.0922
PWC   92.4500
PSK   41.6964
ETR   87.1166
FIF   14.9481
JMT   22.2200
C-J   26.7130
DRW   30.7059
GLO   9.0414
FEYE   17.4150
MGF   4.4700
PRS   24.8844
AWX   2.7774
IFN   20.1132
EXD   9.0802
PSA-V   23.8100
ERX   19.6400
AXDX   18.2741
AMX   15.7017
TCP   32.7689
PCG-G   15.7815
PMX   11.6300
FFA   14.0538
OLP   27.5233
XPH   39.2698
OCSLL   24.5128
SJB   22.6182
BYSI   18.3609
FDBC   60.6900
NRIM   32.4274
MFSF   28.0159
CHIQ   14.4725
IGRO   52.5300
XHS   68.4600
FDD   12.6407
FINU   71.7568
BIZD   15.7952
PUK   39.1443
PFL   11.2900
PRTH   6.1500
NFLX   333.6640
FELP   3.3500
FXP   65.8298
FRA   12.5043
ONEQ   277.6310
WELL-I   67.5991
TRIB   2.4990
RCS   9.8225
AMH-E   23.8166
PMD   18.3665
AFIF   9.9400
SQNS   1.0994
CVM   2.7642
CO   6.1712
NSL   5.7163
OPHC   3.5227
DBB   16.2588
FTXO   25.5691
CIL   36.6500
EDOG   22.4114
BDX   242.8900
DHX   2.0560
DDE   2.6900
RNDV   20.5100
STRT   34.7517
WPG-H   15.7500
BNS   56.4211
RIF   17.5190
AWF   11.2755
PCTY   67.9814
GHYG   47.7178
VFMF   72.4100
JMF   9.2490
TOL   35.0659
PCYG   7.9066
MRC   15.4679
WBIY   23.8500
VMO   11.6965
NIM   9.8537
GHG   11.0142
GGO   15.0000
WTIU   13.8324
IAK   60.9617
GMLPP   24.9761
MOBL   4.7670
EDV   112.5060
IBDR   23.5500
STON   2.1410
C-K   26.7116
JPMV   65.3200
BPTH   2.0355
CNXM   17.2973
GIM   6.3700
DELT   1.1400
WDIV   65.3475
VRCA   11.9194
ESBA   15.2478
RYF   39.7778
CAI-A   24.8900
SG   14.4105
BRS   3.6746
CXH   9.4500
RVP   0.6895
MCA   12.9817
ESND   12.8080
CCB   15.3475
NEAR   50.0800
NVCR   47.2895
NEBUW   0.8500
GNR   44.5421
XBUY   24.8550
MTEM   4.3596
EMD   13.4258
TALO   19.0233
PRCP   8.0000
USDU   26.9100
ECON   21.9820
PPR   4.7100
GLTR   64.8674
GOEX   21.4500
SHM   48.2200
IHE   143.6863
HLTH   0.4443
IBDL   25.1200
QTS   41.6045
FORTY   39.0400
SRV   9.8800
AMOV   15.6250
NMFC   13.8980
BAC-B   26.0775
BXMX   12.8472
FGD   23.2949
BGT   12.1212
VSAT   61.3146
VISI   3.7000
IYW   169.1791
VLUE   78.3339
MGV   74.9912
RYE   49.4370
DLTH   23.0320
VDC   135.3964
DDIV   22.7400
COWZ   28.5148
BSCO   20.2461
MIK   14.0235
CRBN   110.5300
TBLTW   0.4960
PMO   11.8086
FREL   24.7433
CRCM   23.1379
KMF   11.3061
OFG-A   24.4200
HFRO   13.8731
SPDW   28.2359
SHO-E   25.5000
MUA   13.8843
MGC   91.6799
TEI   10.3358
DUSA   21.7000
CTBB   20.1915
MFL   12.7604
OMAD   10.0800
DSM   7.3533
RZA   26.8850
EPAY   49.3350
NKX   13.2734
BCV   20.8343
IAT   45.4629
NBY   2.1435
GS-J   25.1400
PTIE   1.1643
NMCI   2.8551
DWX   36.8373
HBK   13.6800
NTZ   1.1700
SMTX   5.3278
EBTC   31.3886
SWK   123.1150
NODK   15.0425
HIVE   3.7891
PFBI   14.3135
CFG-D   25.4454
HYT   9.8989
IWD   117.9306
DKL   30.2199
TOLZ   41.4206
USB-H   19.5400
CVRS   1.1900
BFK   12.9017
HYHG   65.1898
MTNB   0.9254
FAT   5.3700
AWP   5.6891
FTD   2.4568
SAMAU   10.0000
IWL   61.3800
VAW   119.5610
FLGE   216.0000
INDL   58.0463
WFC-V   25.8121
TMQ   2.0820
QUS   76.9400
CORE   27.9172
JOBS   66.4154
MBCN   43.0081
KBR   17.0409
RNP   19.3921
FM   28.2495
ERA   9.5331
YANG   52.7633
QAT   19.1368
BXG   12.7837
NJV   12.8600
HIMX   3.8973
RA   20.8014
MED   123.6458
MQY   13.6396
TLI   9.3311
ISR   0.4171
LMFAW   0.0338
NOVT   66.5005
FPXI   32.8700
PHUNW   0.5368
MDLY   4.5104
FNDA   35.9075
IEF   104.0200
FTF   9.4562
FNDB   35.8000
PFM   25.7714
IAI   60.4607
SPVU   33.4000
MAV   10.9340
VGI   11.8754
XTN   59.4398
IYT   179.6319
INSW   17.5107
TLC   6.4328
MINT   101.3598
PMF   13.2626
FGP   1.0760
VNO-L   23.4444
VOT   130.6634
BW   0.4943
DVYE   41.0599
BOND   103.4913
WWD   85.8724
RENN   1.6423
ROAD   12.0418
SQBG   1.0313
SKF   20.5021
TME   14.9926
RBC   75.2148
EFAS   16.1000
FPH   7.5810
AMAG   15.3501
HQL   17.0538
GLP   19.0717
VXZB   20.2062
VRP   23.9431
CHAU   16.8143
WKHS   0.8834
IBML   25.2700
TDJ   25.2350
TSLF   15.3467
LIN   162.0771
TDACU   10.2461
MH-D   5.2998
SAGE   131.7672
DTD   89.5100
MTL-   0.6960
XMLV   47.1093
GPX   14.9759
SMDV   56.7736
HIO   4.7043
UBA   20.9238
QRVO   64.6046
TECH   165.1173
NRGX   20.3756
NTGR   38.1134
CHAP   7.9248
AVD   17.1895
FTAI   14.6453
ASH   76.4712
GTES   14.5839
CMP   51.5129
WRB-C   25.0733
DUG   40.8726
FXY   87.0640
FENG   3.5867
PJP   64.5782
UYG   38.1806
PEI   7.6199
PBT   6.6514
MVBF   16.5170
BBN   21.7095
UZB   24.9850
EET   71.3700
BCX   7.8993
EFSC   44.8230
YOGA   0.5191
VHC   4.8394
HEWL   25.6500
LEVL   24.5987
TLK   27.2262
TTT   26.0100
XSD   70.4372
IEAWW   0.8800
XGTI   0.3647
PHB   18.2684
BCSF   19.7145
JPM-F   25.6842
CTDD   20.7286
DTN   82.1692
MYE   16.1138
EDAP   2.5600
NKG   11.1992
REV   25.0950
XKST   26.5000
AI   8.5914
RLJ-A   25.4800
IWY   75.7288
JDIV   24.9200
FMO   10.5356
GTS   20.0872
INUV   1.2033
MS-F   26.9437
XIN   4.7639
XLG   188.4266
NFJ   11.7037
TRHC   55.9387
SVRA   7.3897
REML   24.6613
TACT   10.3929
AKR   28.2578
RYT   152.8524
BBT-H   25.9041
JILL   6.0213
CSS   8.8430
DLS   64.3116
GNRX   21.6000
TARO   94.0276
MUR   27.6624
CLB   67.1537
GLIBP   24.3800
CTAA   23.8780
IFV   19.2553
HYI   13.8464
PRO   33.9138
ASX   3.8821
GNW   4.6776
UHAL   359.1007
JETS   30.5000
EMQQ   29.6107
SIZE   82.8800
VIOV   125.4100
EZM   38.1987
IJS   145.6333
VIOO   136.8675
UTI   3.4606
VCV   11.9217
IIM   14.2636
AIEQ   24.1470
HBAN   13.5384
AHT-I   21.2627
DBA   16.9779
WNS   48.9260
SMLF   38.8585
CSLT   2.6530
CPER   17.3200
NOG   2.5492
KIO   14.9935
NAN   12.7367
PRTO   2.5720
INBKL   25.2000
VMOT   25.1500
MFC   15.9076
SCHO   49.9096
DRUA   23.9240
UUP   25.4885
ETO   21.1489
PHT   8.5125
ASYS   4.8439
CGA   0.6057
CLNE   1.8885
KNOP   19.0612
QLTA   50.9271
TRV   124.5555
SMN   29.9500
EWJ   53.7702
IOO   44.3278
LOV   9.0339
CW   112.4660
BSAC   31.8300
ARA   11.9812
IDEX   1.2236
YCS   74.1338
DK   30.9331
WTM   892.4900
HDLV   25.4290
SCHK   26.1048
ICPT   115.2468
APD   163.4620
OTEX   34.9718
FNDC   30.3500
JPS   9.0227
PAGS   20.7624
USM   55.8264
SWX   76.3494
CWI   34.7917
MOAT   43.9640
AEIS   50.5130
FFG   67.8086
IPI   3.1602
GTYHW   0.5525
JKI   152.6806
ALK   64.3258
GSBD   20.1549
NANO   30.6173
VEACW   0.4500
JPM-A   24.8473
SCE-J   20.2369
BAC   29.2287
TACOW   1.9025
PRLB   121.2107
BY   18.7079
NNA   5.5316
GUNR   31.6119
WRB-E   24.2900
BXE   0.4413
BORN   0.8264
SPYV   29.0686
FAM   9.8470
GMZ   8.6495
KSA   32.0284
ELVT   4.5268
MTT   20.4412
RLGT   4.8836
SNE   48.4998
MLPI   21.9408
NRT   6.2500
FIDU   35.9936
ANGL   27.9100
IRS   14.5236
PWB   44.2135
ANTM   299.4014
AFSI-F   7.8364
HGH   28.3737
FSD   14.1510
GOF   19.3560
COCP   2.9732
NHC   79.1760
NPO   64.6415
STNLW   0.8500
IVAL   27.6800
ITE   59.3819
AAME   2.5568
NVG   14.4519
FNDE   28.0392
DHY   2.3000
BBT-E   25.0831
DXR   14.9104
ANDX   35.6277
MS-G   25.4801
ROSE   3.5459
EVT   20.7400
PZA   24.9556
RYU   89.0420
EVF   6.0508
RBB   18.8522
CAF   19.4689
TY   25.1882
PTI   3.0231
EOS   16.0965
SPB   53.9582
CHE   294.3612
GRC   33.1660
UGBP   20.6078
PIM   4.4200
CEM   12.1861
SLYG   57.7580
MNK   21.4646
KW   19.5312
VNET   8.6870
JLL   139.8955
ASC   5.5757
NQP   12.6012
CBZ   19.5402
CATM   28.0045
GEF   38.6133
DVY   93.5475
LC   3.0389
SPA   18.4066
LOGI   35.9913
PFN   9.9900
YPF   15.7065
ANH   4.4744
MSG   274.5873
CEZ   25.3700
MYOK   40.9746
CRF   11.6507
GLNG   21.8923
ERF   8.7547
THS   57.3534
IGD   6.4515
AVB   190.6560
AOM   36.6750
BEAT   69.0096
IGN   49.8683
ARKG   27.1776
DMB   12.4315
CMSS   10.2200
BHB   23.4720
HUD   12.9480
ENIC   5.2924
SCSC   37.1831
NXTM   28.9174
NEW   5.4300
ZEAL   14.2542
VCR   162.8043
PEJ   42.1665
IEUR   43.7949
CXE   4.8727
VNCE   12.0000
DTV   53.1700
DIV   23.5709
IWR   50.6681
LNG   65.9758
SFE   9.5156
AB   30.0754
GCAP   6.6193
UCTT   11.2670
IBDQ   24.2004
FTR   1.8771
DWAS   47.1252
TLRA   3.1588
CAPL   17.4263
VBR   125.6000
RPG   106.9336
XME   29.9287
SPLG   31.1446
UEIC   27.1879
INOD   1.4124
VTEB   51.1731
LTXB   40.5784
CBL-D   14.3460
AOD   8.0808
NEE-R   57.7150
FEI   11.3978
OCX   5.3229
DWM   49.1289
EVN   11.5838
IQI   11.7775
PSI   48.9203
MCC   3.1278
EAI   23.6300
PSJ   80.6101
ACH   8.9863
PSXP   50.2159
MYD   13.2886
BAB   29.5038
ASM   0.6065
FNDX   36.0679
TI.A   4.5523
CIA   7.3468
EVOP   25.2155
IDU   135.5293
FUN   55.3500
MUNI   53.0700
FLRN   30.6107
RMT   8.1932
FPL   8.8610
OSBC   14.2268
CLPR   12.8863
ICVT   55.1817
ALX   329.9800
HIL   3.3510
WSO   146.9273
ETRN   20.6953
WHD   32.6158
FT   6.5700
CLCT   13.5088
RES   10.8915
SPTL   34.8339
ARR-B   24.5000
VVR   4.0716
BKF   40.7581
ALL-E   25.3238
NOV   29.5921
WDRW   30.8700
JKH   211.2854
FXG   44.2707
BGH   17.1497
SEF   23.3600
COO   274.4092
COPX   19.7900
TSS   87.9727
SPXC   29.2144
INVH   22.4544
RLI   65.6806
EMGF   41.9825
BJRI   52.5086
OMF   29.3854
HPP   32.4666
GRAM   3.1143
PSP   10.8951
EDIV   31.9598
BNY   12.4700
BKE   17.2909
OTIV   0.7916
DBJP   38.5330
HZO   17.6513
CDR   3.5337
EVV   12.2915
IJJ   153.2110
Z   33.1137
WGP   32.4342
CASA   11.6663
MVT   14.2500
SONO   11.0819
FXR   37.6612
GHY   13.6594
BRG   10.4076
SNAP   6.4143
GSV   1.3136
XLV   88.7253
PRK   93.7550
CCNI   3.9202
PLBC   24.3000
PIXY   1.3237
DBX   23.5307
GMTA   24.8775
INTL   37.2735
BLE   13.9841
OMI   7.6312
CEMB   48.8646
RILYG   23.9736
MLPQ   27.7393
UTG   30.6150
SOJC   23.7400
FXN   13.1195
ERH   12.1700
IDT   6.9282
CISN   11.9926
TREC   8.6492
QSY   81.1600
IIJI   11.4600
SEM   15.3286
LNT   43.0224
SCHG   73.5137
KYN   15.3958
PTC   83.1842
RRC   11.5733
HSC   20.9136
BZUN   34.5239
AGD   9.4922
HDV   86.5915
HIFS   182.0325
UIS   12.7304
TRMB   36.4324
RETL   28.2950
SPDV   25.0800
EFAV   69.2721
GLUU   9.3962
NX   14.9808
RNR-C   25.4200
VALQ   37.7200
PAH   11.0648
ENS   83.9380
AFSI-D   8.2159
ARKW   47.9374
FCG   17.1850
LEN.B   36.6343
IBDN   24.5215
DVD   1.9900
DWMC   20.6500
INKM   31.9400
LAZ   39.0188
CWEN.A   14.7177
SMI   4.6380
GLQ   12.0250
SPTS   29.6050
IGM   184.2613
LUV   57.2910
LMLP   12.9471
GS-N   26.1603
OXLCO   25.1112
DESP   14.7976
IMOS   16.1957
BFAM   114.1464
UVE   37.7718
HR   31.7924
JSD   15.3880
NXJ   13.1988
RBA   35.6760
CHCI   1.9067
EEM   41.9982
STIP   98.3920
NXRT   37.1689
SNNA   2.5286
NMZ   12.3804
FNGD   30.1365
CQQQ   43.5127
SAN   4.7860
POST   92.9263
NICK   10.5251
FMAT   30.5441
ACWV   84.2701
LIVE   7.3833
NM   2.4463
NOMD   17.9776
VRTX   185.4132
OESX   0.8786
INDA   31.8599
PSA-Y   25.4573
CET   26.0785
ROM   87.6386
IVH   13.0900
ISTR   23.0467
WCC   53.4801
HHC   108.3718
MCR   7.7200
CBS.A   49.1569
MORT   23.0824
MBII   1.4217
SCHR   52.8801
QHC   2.9722
AGO-E   25.5150
AOSL   11.6352
UGI   55.7949
TCRD   6.7441
MS-I   26.5864
RWK   57.1000
KAI   85.5736
BK-C   24.2995
BF.A   46.6133
UTL   49.0426
SMHI   13.1763
AMGN   183.0816
ISTB   49.3390
LBRT   15.0151
AZZ   43.9872
EPM   7.4703
ACA   28.9737
BCOR   28.8704
PRI   108.7579
WAB   68.6147
GCP   25.2715
PCK   8.2000
BTZ   11.7505
FTSI   7.8708
MFG   3.2433
CATO   14.9891
CTS   27.6065
CEV   11.5000
FPI   5.5125
EPRT   15.6921
DPLO   13.3720
EEX   13.8912
DIN   76.7769
EE   51.2840
CWEN   15.2593
AGX   42.2576
GSY   50.1500
DYY   2.2200
AGM   71.2854
CHSP   27.9870
SUN   30.2054
IIN   25.3080
SOI   14.8115
DHR   107.1940
UPWK   18.9777
USPH   106.0567
CSWCL   25.6000
XLC   43.6421
BKEPP   5.7533
VRTV   33.0684
SYX   22.9993
HOME   21.7113
VEC   24.0617
MLP   11.7794
NNI   51.9969
UAN   3.6461
BOTJ   14.2100
UHT   68.2909
MTH   40.3105
STG   5.5001
MSL   11.2088
HF   40.9406
GII   48.3900
NINE   23.7748
MHO   25.1970
HOPE   14.6973
NGVT   91.5249
USMC   26.2800
INSP   52.7016
HNI   38.1146
LIFE   0.5074
EA   87.4727
PLOW   34.8120
PJC   67.8227
MRCCL   24.5700
KSM   10.7500
NWHM   6.7852
LXU   7.2972
USCR   37.2453
IYR   82.4426
MMP   62.4663
KMT   37.4681
QARP   24.8400
HVT   20.0018
BPMP   16.1533
PRSP   19.8171
NUM   12.7600
PFF   35.9511
HRC   98.2141
DXF   2.7577
FAX   4.0612
CROP   32.0857
KFY   44.5268
HYLS   46.7632
SD   8.1768
IEX   134.6018
PHCF   5.0631
PSA-F   22.9432
IGR   6.9523
RMAX   38.7776
XHR   18.6678
JCAP   21.4788
BLX   18.4478
SB-C   19.7000
NTRI   43.2752
RLGY   17.2445
URE   67.6784
DAR   21.2557
HPS   17.6637
EMITF   1.1902
SPLB   25.9250
PQG   14.8264
LMT   288.8462
MITT   17.8118
HOV   0.6953
ETH   17.6231
FIW   46.9950
FDP   31.5212
CEO   164.5474
CADE   18.9764
NIE   20.2315
JOE   15.3815
CXDC   2.6248
VBIV   1.6359
GOLF   22.8680
BLCM   3.1175
IO   8.6229
AINC   63.7581
BNSO   2.4000
ACRE   14.3051
ACM   30.0488
PHM   26.6408
BIO   241.6481
MRNS   3.0845
WOW   7.2674
RPV   62.3761
FDIS   41.4426
SNA   162.6472
BKI   48.3665
LMST   14.5908
CHH   78.2260
WNC   13.8633
COHR   110.4590
ELF   8.4308
BJ   26.4705
ETB   14.4116
HBMD   13.7985
HYS   98.3883
HTBK   13.2193
RCUS   9.1498
BELFA   19.5986
ESNC   0.1911
GRX   9.8800
CNDT   12.5247
SHBI   15.1314
TTS   7.4092
BDCL   13.4257
SCHW-D   26.2893
JPC   9.1611
EHC   67.5878
SCHE   25.0976
BNDW   75.2998
GWR   78.3961
AGR   48.9550
TLTD   59.3200
UNT   16.2716
RMR   67.6403
RGA   143.5887
RPM   55.7468
MMI   38.7366
TFX   267.6148
PSC   30.0300
SSTI   47.6526
IXP   52.7450
TYL   188.1652
MS   42.2449
UAMY   0.6432
DLN   88.8375
VMI   125.5432
CADC   4.3353
ST   47.0822
ORMP   3.4729
USOU   25.5543
SAIC   67.1633
TSLX   19.7223
GWRE   84.5108
HMN   40.9576
COTY   7.2272
AAT   42.2370
BOMN   25.0736
ESCA   11.6838
WRE   25.0587
MEIP   2.7317
SGDM   18.5130
SPSM   29.0788
JTA   11.2790
FTSV   14.4496
MYF   13.3876
NWE   62.4954
AKER   1.1593
VAPO   16.4896
FRO   5.2606
SOJA   25.9683
BMS   48.1927
EMF   14.5106
SCHD   48.9008
KEP   14.7670
LBJ   26.4286
AVNS   44.6407
XERS   14.9754
ITOT   60.5150
RYAM   13.9259
AEZS   3.9376
DEA   17.9499
FBT   139.5225
NVGS   9.5097
PRSC   63.0232
MAG   8.4981
ICOW   26.7094
SAVE   58.4338
ACC   46.1349
SDRL   8.9572
BGB   14.1330
SGMA   2.5330
HLF   58.7782
PMT   19.8698
NEWM   13.6151
GBLIL   25.0625
ATNX   11.2191
YRD   11.1139
AMH-H   23.7197
VGM   12.0000
MHN   12.3370
ONDK   6.9961
FPF   21.0777
NXGN   17.1804
PEIX   1.4136
STAR   9.5872
BAS   4.6517
CGIX   0.2462
SUPV   9.9736
RELX   21.9229
BLD   49.0870
ZTR   10.0575
SCD   12.1169
BGIO   8.7200
ETP-C   24.0500
AMRX   12.0285
UE   20.5068
CFBI   10.6809
SJW   58.5310
DDS   66.4293
FBIZ   20.6861
INXN   58.8044
AGO   40.2170
VV   121.9238
VB   145.2797
WTID   9.7279
ELD   34.5000
OCN   1.7125
HTBX   1.4223
EQM   46.4413
SCHZ   50.8384
EFV   47.9145
RILYH   25.6012
LMHB   23.1400
AHT   4.8788
ICBK   17.3600
GRA   70.9112
FBC   30.1605
REM   43.2865
LFUS   175.0138
JPEU   54.0633
CRK   5.9180
RFFC   31.3000
KALL   22.8500
DCI   46.7613
LRN   29.5590
LEVB   4.4156
LSI   97.7306
SOXL   101.6352
CMD   79.5028
TDTT   23.8986
IBP   40.0223
NJR   47.4311
IGHG   73.2619
DRIP   11.0028
HUM   305.1164
GGT   8.2538
SUI   107.9209
MYL   28.6744
MCS   44.9521
WH   49.5578
MDC   30.5425
PJT   43.4883
BVXV   5.2961
IDA   94.5267
OILU   21.2941
BWEN   1.5400
CXP   21.5779
PKB   25.6620
DRN   22.3960
RUBI   4.2773
DQ   33.9900
LL   11.7088
AMN   64.1507
VTA   10.7045
PAHC   31.1689
